Title,Rated,Director,Language,Country,imdbID,BoxOffice,IMDB_Value,RT_Value,MC_Value,Actor_1,Actor_2,Actor_3,Actor_4
Story of Ricky,R,Ngai Choi Lam,Cantonese,Hong Kong,tt0102293,,70.0,89.0,,Siu-Wong Fan, Mei Sheng Fan, Ka-Kui Ho,
Mannequin: On the Move,PG,Stewart Raffill,English,United States,tt0102395,3752428.0,44.0,13.0,31.0,Kristy Swanson, William Ragsdale, Meshach Taylor,
Only Yesterday,PG,Isao Takahata,Japanese,Japan,tt0102587,453243.0,76.0,100.0,90.0,Miki Imai, Toshirô Yanagiba, Yoko Honna,
Other People's Money,R,Norman Jewison,English,United States,tt0102609,25682090.0,62.0,31.0,,Danny DeVito, Gregory Peck, Penelope Ann Miller,
Quigley Down Under,PG-13,Simon Wincer,English,Australia,tt0102744,21413105.0,69.0,55.0,51.0,Tom Selleck, Laura San Giacomo, Alan Rickman,
Captain America,PG-13,Albert Pyun,English,United States,tt0103923,,32.0,12.0,,Matt Salinger, Ronny Cox, Ned Beatty,
City Hunter,PG-13,Jing Wong,Cantonese,Hong Kong,tt0103950,,63.0,50.0,,Jackie Chan, Richard Norton, Joey Wang,
Porco Rosso,PG,Hayao Miyazaki,Japanese,Japan,tt0104652,443059.0,77.0,95.0,83.0,Shûichirô Moriyama, Tokiko Katô, Bunshi Katsura Vi,
Il ladro di bambini,,Gianni Amelio,Italian,Italy,tt0104663,931280.0,76.0,100.0,,Enrico Lo Verso, Valentina Scalici, Giuseppe Ieracitano,
Ladybugs,PG-13,Sidney J. Furie,English,United States,tt0104670,14796494.0,54.0,12.0,36.0,Rodney Dangerfield, Jackée Harry, Jonathan Brandis,
The Mambo Kings,R,Arne Glimcher,English,France,tt0104802,6742168.0,64.0,82.0,,Armand Assante, Antonio Banderas, Pablo Calogero,
Shining Through,R,David Seltzer,English,United States,tt0105391,21633781.0,64.0,41.0,,Michael Douglas, Melanie Griffith, Liam Neeson,
Sidekicks,PG,Aaron Norris,English,United States,tt0105402,17180393.0,51.0,26.0,,Chuck Norris, Beau Bridges, Jonathan Brandis,
Un Coeur en Hiver,,Claude Sautet,French,France,tt0105682,1605437.0,76.0,85.0,,Daniel Auteuil, Emmanuelle Béart, André Dussollier,
Visions of Light,,"Arnold Glassman, Todd McCarthy, Stuart Samuels",English,Japan,tt0105764,799856.0,77.0,95.0,,Conrad L. Hall, John Bailey, Vilmos Zsigmond,
Bad Boy Bubby,Not Rated,Rolf de Heer,English,Australia,tt0106341,,73.0,100.0,,Nicholas Hope, Claire Benito, Ralph Cotterill,
Barbarians at the Gate,R,Glenn Jordan,English,United States,tt0106356,,72.0,71.0,,James Garner, Jonathan Pryce, Peter Riegert,
Fortress,R,Stuart Gordon,English,Australia,tt0106950,6739141.0,59.0,38.0,48.0,Christopher Lambert, Loryn Locklin, Kurtwood Smith,
Mr. Nanny,PG,Michael Gottlieb,English,United States,tt0107612,4348572.0,38.0,6.0,18.0,Hulk Hogan, Sherman Hemsley, Afa Anoai,
The Snapper,R,Stephen Frears,English,UK,tt0108170,,72.0,97.0,,Colm Meaney, Tina Kellegher, Ruth McCabe, Eanna MacLiam
Sonatine,R,Takeshi Kitano,Japanese,,tt0108188,,75.0,92.0,73.0,Takeshi Kitano, Aya Kokumai, Tetsu Watanabe,
Darkman II: The Return of Durant,R,Bradford May,English,USA,tt0109552,,51.0,33.0,,Larry Drake, Arnold Vosloo, Kim Delaney, Renée O'Connor
Freaked,PG-13,"Tom Stern, Alex Winter",English,United States,tt0109838,29296.0,63.0,50.0,58.0,Brooke Shields, William Sadler, Eduardo Ricard,
Fist of Legend,R,Gordon Chan,Cantonese,Hong Kong,tt0110200,,75.0,100.0,,Jet Li, Shinobu Nakayama, Siu-Ho Chin,
Major League II,PG,David S. Ward,English,United States,tt0110442,30626182.0,56.0,5.0,,Charlie Sheen, Tom Berenger, Corbin Bernsen,
My Father the Hero,PG,Steve Miner,English,France,tt0110612,25479558.0,55.0,20.0,42.0,Gérard Depardieu, Katherine Heigl, Dalton James,
A Pure Formality,PG-13,Giuseppe Tornatore,French,Italy,tt0110917,190749.0,76.0,80.0,,Gérard Depardieu, Roman Polanski, Sergio Rubini,
Kivenpyörittäjän kylä,,Markku Pölönen,Finnish,Finland,tt0113556,,66.0,,,Martti Suosalo, Henrika Andersson, Matti Varjo,
Last of the Dogmen,PG,Tab Murphy,English,United States,tt0113617,7024389.0,69.0,69.0,,Tom Berenger, Barbara Hershey, Kurtwood Smith,
Whisper of the Heart,G,Yoshifumi Kondô,Japanese,Japan,tt0113824,498156.0,79.0,94.0,75.0,Yoko Honna, Issey Takahashi, Takashi Tachibana,
Street Fighter II: The Animated Movie,PG-13,Gisaburô Sugii,Japanese,Japan,tt0114563,,72.0,,,Kôjiro Shimizu, Kenji Haga, Miki Fujitani,
A Summer's Tale,G,Éric Rohmer,French,France,tt0115940,198126.0,76.0,98.0,91.0,Melvil Poupaud, Amanda Langlet, Gwenaëlle Simon,
The Late Shift,R,Betty Thomas,English,United States,tt0116835,,68.0,,,John Michael Higgins, Daniel Roebuck, Kathy Bates,
Pusher,Not Rated,Nicolas Winding Refn,Danish,Denmark,tt0117407,1605.0,73.0,83.0,72.0,Kim Bodnia, Zlatko Buric, Laura Drasbæk,
Emma,TV-G,Diarmuid Lawrence,English,United Kingdom,tt0118308,,70.0,84.0,,Kate Beckinsale, Bernard Hepton, Mark Strong,
The Boxer,R,Jim Sheridan,English,Ireland,tt0118760,5980578.0,70.0,80.0,75.0,Daniel Day-Lewis, Emily Watson, Daragh Donnelly,
Gummo,R,Harmony Korine,English,United States,tt0119237,116799.0,66.0,38.0,19.0,Nick Sutton, Jacob Sewell, Lara Tosh,
Nirvana,R,Gabriele Salvatores,Italian,Italy,tt0119794,,60.0,,,Christopher Lambert, Diego Abatantuono, Sergio Rubini,
The Lion King 2: Simba's Pride,G,"Darrell Rooney, Rob LaDuca(co-director)",English,USA,tt0120131,,65.0,62.0,,Matthew Broderick, Neve Campbell, Andy Dick, Robert Guillaume
Beowulf,R,Graham Baker,English,United Kingdom,tt0120604,,41.0,0.0,,Christopher Lambert, Rhona Mitra, Oliver Cotton,
RKO 281,R,Benjamin Ross,English,United States,tt0120801,,70.0,92.0,,Liev Schreiber, James Cromwell, Melanie Griffith,
From Dusk Till Dawn 2: Texas Blood Money,R,Scott Spiegel,English,USA,tt0120860,,41.0,9.0,,Robert Patrick, Bo Hopkins, Duane Whitaker, Muse Watson
Gia,R,Michael Cristofer,English,United States,tt0123865,,69.0,93.0,,Angelina Jolie, Faye Dunaway, Elizabeth Mitchell,
Thursday,R,Skip Woods,English,United States,tt0124901,3121.0,71.0,43.0,,Thomas Jane, Aaron Eckhart, Paulina Porizkova,
Who Am I?,PG-13,"Benny Chan, Jackie Chan",English,Hong Kong,tt0127357,,68.0,67.0,,Jackie Chan, Michelle Ferre, Mirai Yamamoto,
Brave New World,,"Leslie Libman, Larry Williams",English,United States,tt0145600,,52.0,,,Peter Gallagher, Leonard Nimoy, Tim Guinee,
Addams Family Reunion,PG,Dave Payne,English,United States,tt0146402,,38.0,,,Daryl Hannah, Tim Curry, Nicole Fugere,
Purgatory,TV-14,Uli Edel,English,United States,tt0158131,,68.0,,,Sam Shepard, Eric Roberts, Randy Quaid,
Bleeder,,Nicolas Winding Refn,Danish,Denmark,tt0161292,,68.0,,,Kim Bodnia, Mads Mikkelsen, Rikke Louise Andersson,
Vidocq,R,Pitof,French,France,tt0164961,,64.0,,,Gérard Depardieu, Guillaume Canet, Inés Sastre,
Candyman: Day of the Dead,R,Turi Meyer,English,USA,tt0165662,,40.0,7.0,,Tony Todd, Donna D'Errico, Jsu Garcia, Wade Williams
The Batman Superman Movie: World's Finest,TV-PG,Toshihiko Masuda,English,United States,tt0169590,,77.0,,,Tim Daly, Dana Delany, Kevin Conroy,
Neon Genesis Evangelion: The End of Evangelion,TV-MA,"Hideaki Anno, Kazuya Tsurumaki",Japanese,Japan,tt0169858,,80.0,90.0,,Megumi Ogata, Megumi Hayashibara, Yûko Miyamura,
Style Wars,Not Rated,Tony Silver,English,United States,tt0177262,,81.0,,,Demon, Kase 2, Eric Haze,
In July,,Fatih Akin,Romanian,Germany,tt0177858,,77.0,89.0,71.0,Moritz Bleibtreu, Christiane Paul, Mehmet Kurtulus,
Kirikou and the Sorceress,,"Michel Ocelot, Raymond Burlet",French,France,tt0181627,,75.0,96.0,77.0,Doudou Gueye Thiaw, Maimouna N'Diaye, Awa Sene Sarr,
Taxi 2,Not Rated,Gérard Krawczyk,French,France,tt0183869,626164.0,65.0,,,Samy Naceri, Frédéric Diefenthal, Emma Wiklund,
If These Walls Could Talk 2,R,"Jane Anderson, Martha Coolidge, Anne Heche",English,United States,tt0206036,,69.0,,,Vanessa Redgrave, Marian Seldes, Paul Giamatti,
The Wind Will Carry Us,Not Rated,Abbas Kiarostami,Persian,Iran,tt0209463,259510.0,74.0,97.0,86.0,Behzad Dorani, Noghre Asadi, Roushan Karam Elmi,
2046,R,Kar-Wai Wong,Cantonese,Hong Kong,tt0212712,1444588.0,74.0,86.0,78.0,Tony Chiu-Wai Leung, Ziyi Zhang, Faye Wong,
Bartleby,PG-13,Jonathan Parker,English,United States,tt0230025,148479.0,64.0,35.0,48.0,David Paymer, Crispin Glover, Glenne Headly,
Batman Beyond: Return of the Joker,PG-13,Curt Geda,English,USA,tt0233298,,78.0,100.0,,Will Friedle, Kevin Conroy, Mark Hamill, Angie Harmon
Audition,R,Takashi Miike,Japanese,Japan,tt0235198,131296.0,71.0,83.0,69.0,Ryo Ishibashi, Eihi Shiina, Tetsu Sawaki,
The Nine Lives of Tomas Katz,,Ben Hopkins,English,United Kingdom,tt0235618,,69.0,,,Tom Fisher, Ian McNeice, Tony Maudsley,
Monday,,SABU,Japanese,Japan,tt0239655,,73.0,,,Shin'ichi Tsutsumi, Yasuko Matsuyuki, Ren Ôsugi,
Paradise Lost 2: Revelations,Unrated,"Joe Berlinger, Bruce Sinofsky",English,United States,tt0239894,,75.0,91.0,,Damien Wayne Echols, Melissa Byers, Norris Deajon,
Asterix & Obelix: Mission Cleopatra,PG,Alain Chabat,French,France,tt0250223,3115188.0,66.0,86.0,,Gérard Depardieu, Christian Clavier, Jamel Debbouze,
Daria in 'Is It Fall Yet?',TV-14,"Karen Disher, Guy Moore",English,United States,tt0250440,,81.0,,,Rachel Anton, Brett Barsky, Corey Block,
Late Night Shopping,,Saul Metzstein,English,United Kingdom,tt0250491,,68.0,67.0,,Luke de Woolfson, James Lance, Kate Ashfield,
61*,TV-MA,Billy Crystal,English,United States,tt0250934,,77.0,86.0,,Barry Pepper, Thomas Jane, Anthony Michael Hall,
Joint Security Area,Not Rated,Park Chan-wook,Korean,South Korea,tt0260991,,78.0,88.0,58.0,Lee Yeong-ae, Lee Byung-hun, Song Kang-ho,
Ripley's Game,R,Liliana Cavani,English,United Kingdom,tt0265651,,66.0,92.0,,John Malkovich, Dougray Scott, Lena Headey,
Jalla! Jalla!,,Josef Fares,Swedish,Sweden,tt0269389,,68.0,56.0,,Fares Fares, Torkel Petersson, Tuva Novotny,
Teknolust,R,Lynn Hershman-Leeson,English,United Kingdom,tt0270688,28811.0,53.0,30.0,43.0,Tilda Swinton, Jeremy Davies, James Urbaniak,
The Accidental Spy,PG-13,Teddy Chan,Cantonese,Hong Kong,tt0271946,,58.0,25.0,,Jackie Chan, Min Kim, Eric Tsang,
Darkness,PG-13,Jaume Balagueró,English,,tt0273517,,54.0,4.0,15.0,Anna Paquin, Lena Olin, Iain Glen,
Blood: The Last Vampire,Not Rated,Hiroyuki Kitakubo,Japanese,Japan,tt0275230,,66.0,47.0,44.0,Yûki Kudô, Saemi Nakamura, Joe Romersa,
Renegade,R,Jan Kounen,English,United Kingdom,tt0276830,,52.0,22.0,,Vincent Cassel, Michael Madsen, Juliette Lewis,
American Psycho II: All American Girl,R,Morgan J. Freeman,English,USA,tt0283877,,38.0,0.0,,Mila Kunis, William Shatner, Geraint Wyn Davies, Robin Dunne
Ali G Indahouse,R,Mark Mylod,English,France,tt0284837,,62.0,56.0,46.0,Sacha Baron Cohen, Emilio Rivera, Gina La Piana,
Dead or Alive 2: Birds,Not Rated,Takashi Miike,Japanese,Japan,tt0285005,,67.0,100.0,,Shô Aikawa, Riki Takeuchi, Noriko Aota,
Cube²: Hypercube,R,Andrzej Sekula,English,Canada,tt0285492,,55.0,45.0,,Kari Matchett, Geraint Wyn Davies, Grace Lynn Kung,
Pulse,R,Kiyoshi Kurosawa,Japanese,Japan,tt0286751,51420.0,65.0,76.0,70.0,Haruhiko Katô, Kumiko Asô, Koyuki,
Dog Days,R,Ulrich Seidl,German,Austria,tt0290661,13031.0,70.0,47.0,66.0,Maria Hofstätter, Christine Jirku, Viktor Hennemann,
My Sassy Girl,Not Rated,Jae-young Kwak,Korean,South Korea,tt0293715,,80.0,,,Tae-Hyun Cha, Jun Ji-hyun, In-mun Kim,
Nothing,R,Vincenzo Natali,English,Canada,tt0298482,,61.0,40.0,,David Hewlett, Andrew Miller, Gordon Pinsent,
Undertaking Betty,R,Nick Hurran,English,United Kingdom,tt0298504,,65.0,50.0,,Brenda Blethyn, Alfred Molina, Christopher Walken,
Dead or Alive: Final,Not Rated,Takashi Miike,Japanese,Japan,tt0301167,2591.0,56.0,42.0,34.0,Shô Aikawa, Maria Chen, Richard Chen,
Fubar,R,Michael Dowse,English,Canada,tt0302585,,69.0,55.0,,Paul Spence, David Lawrence, Gordon Skilling,
The Happiness of the Katakuris,R,Takashi Miike,Japanese,Japan,tt0304262,,70.0,,60.0,Kenji Sawada, Keiko Matsuzaka, Shinji Takeda,
Dead End,R,"Jean-Baptiste Andrea, Fabrice Canepa",English,France,tt0308152,,65.0,75.0,,Ray Wise, Lin Shaye, Mick Cain,
Sympathy for Mr. Vengeance,R,Park Chan-wook,Korean,South Korea,tt0310775,45289.0,75.0,53.0,56.0,Song Kang-ho, Shin Ha-kyun, Bae Doona,
Jesus Christ Vampire Hunter,R,Lee Demarbre,English,Canada,tt0311361,,49.0,80.0,,Phil Caracas, Murielle Varhelyi, Maria Moulton,
Jisatsu sâkuru,R,Sion Sono,Japanese,Japan,tt0312843,,65.0,57.0,,Ryo Ishibashi, Masatoshi Nagase, Mai Hosho,
A Sound of Thunder,PG-13,Peter Hyams,English,Czech Republic,tt0318081,1900451.0,42.0,6.0,24.0,Edward Burns, Ben Kingsley, Catherine McCormack,
The Lion King 3: Hakuna Matata,G,Bradley Raymond,English,Australia,tt0318403,,65.0,76.0,,Nathan Lane, Ernie Sabella, Julie Kavner, Jerry Stiller
Oasis,,Lee Chang-dong,Korean,South Korea,tt0320193,10304.0,79.0,90.0,79.0,Sol Kyung-gu, Moon So-ri, Ahn Nae-sang,
"Remember Me, My Love",R,Gabriele Muccino,Italian,Italy,tt0323807,227986.0,64.0,53.0,53.0,Fabrizio Bentivoglio, Laura Morante, Nicoletta Romanoff,
The Animatrix,Unrated,"Peter Chung, Andrew R. Jones, Yoshiaki Kawajiri, Takeshi Koike, Mahiro Maeda, Kôji Morimoto, Shin'ichirô Watanabe",English,USA,tt0328832,,74.0,89.0,,Kevin Michael Richardson, Pamela Adlon, John DiMaggio, Tom Kenny
The Brown Bunny,Not Rated,Vincent Gallo,English,United States,tt0330099,366301.0,49.0,47.0,51.0,Vincent Gallo, Chloë Sevigny, Cheryl Tiegs,
Ju-on: The Curse,Not Rated,Takashi Shimizu,Japanese,Japan,tt0330500,,69.0,64.0,,Yûrei Yanagi, Yue, Ryôta Koyama, Hitomi Miwa
11:14,R,Greg Marcks,English,United States,tt0331811,,71.0,92.0,65.0,Henry Thomas, Colin Hanks, Ben Foster,
Tremors 4: The Legend Begins,PG-13,S.S. Wilson,English,USA,tt0334541,,53.0,,,Michael Gross, Sara Botsford, Billy Drago, Brent Roam
Bring It On: Again,PG-13,Damon Santostefano,English,USA,tt0334965,,45.0,,,Anne Judson-Yager, Bree Turner, Kevin Cooney, Faune Chambers Watkins
Crimson Rivers 2: Angels of the Apocalypse,R,Olivier Dahan,French,France,tt0337103,152148.0,59.0,,,Jean Reno, Benoît Magimel, Christopher Lee,
And Starring Pancho Villa as Himself,TV-MA,Bruce Beresford,English,United States,tt0337824,,65.0,,,Antonio Banderas, Eion Bailey, Alan Arkin,
Nicotina,R,Hugo Rodríguez,Spanish,Mexico,tt0337930,1117864.0,66.0,46.0,49.0,Diego Luna, Marta Belaustegui, Rosa María Bianchi,
Battle Royale II,Not Rated,"Kenta Fukasaku, Kinji Fukasaku",Japanese,Japan,tt0338763,,46.0,30.0,,Tatsuya Fujiwara, Ai Maeda, Shûgo Oshinari,
In Hell,R,Ringo Lam,English,United States,tt0339135,,61.0,,,Jean-Claude Van Damme, Lawrence Taylor, Lloyd Battista,
A Series of Unfortunate Events,PG,Brad Silberling,English,Germany,tt0339291,118634549.0,68.0,72.0,62.0,Jim Carrey, Jude Law, Meryl Streep,
The Green Butchers,R,Anders Thomas Jensen,Danish,Denmark,tt0342492,3783.0,72.0,63.0,54.0,Nikolaj Lie Kaas, Mads Mikkelsen, Line Kruse,
A Very Long Engagement,R,Jean-Pierre Jeunet,French,France,tt0344510,6524389.0,76.0,78.0,76.0,Audrey Tautou, Gaspard Ulliel, Jodie Foster,
Last Life in the Universe,R,Pen-Ek Ratanaruang,Thai,Thailand,tt0345549,32014.0,75.0,90.0,73.0,Tadanobu Asano, Sinitta Boonyasak, Takashi Miike,
Ghost in the Shell 2: Innocence,PG-13,Mamoru Oshii,Japanese,Japan,tt0347246,1043896.0,74.0,64.0,66.0,Akio Ôtsuka, Atsuko Tanaka, Tamio Ôki,
The Cat Returns,G,Hiroyuki Morita,Japanese,Japan,tt0347618,563718.0,71.0,88.0,70.0,Chizuru Ikewaki, Yoshihiko Hakamada, Aki Maeda,
The Twilight Samurai,,Yôji Yamada,Japanese,Japan,tt0351817,559765.0,81.0,99.0,82.0,Hiroyuki Sanada, Rie Miyazawa, Nenji Kobayashi,
Facing Windows,R,Ferzan Özpetek,Italian,Italy,tt0352343,543354.0,72.0,63.0,55.0,Giovanna Mezzogiorno, Massimo Girotti, Raoul Bova,
Ginger Snaps 2: Unleashed,R,Brett Sullivan,English,Canada,tt0353489,80372.0,64.0,88.0,,Emily Perkins, Brendan Fletcher, Katharine Isabelle,
Comic Book: The Movie,PG-13,Mark Hamill,English,USA,tt0361462,,59.0,40.0,,Mark Hamill, Donna D'Errico, Billy West, Joseph Burns
Intimate Strangers,R,Patrice Leconte,French,,tt0363532,,69.0,86.0,71.0,Sandrine Bonnaire, Fabrice Luchini, Michel Duchaussoy,
Down to the Bone,R,Debra Granik,English,United States,tt0363579,30241.0,67.0,94.0,76.0,Vera Farmiga, Hugh Dillon, Clint Jordan,
Ju-on: The Grudge,R,Takashi Shimizu,Japanese,Japan,tt0364385,325680.0,67.0,,48.0,Megumi Okina, Misaki Itô, Misa Uehara,
Oldboy,R,Park Chan-wook,Korean,South Korea,tt0364569,707481.0,84.0,82.0,77.0,Choi Min-sik, Yoo Ji-tae, Kang Hye-jeong,
Red Lights,Unrated,Cédric Kahn,French,France,tt0365190,673828.0,66.0,84.0,74.0,Jean-Pierre Darroussin, Carole Bouquet, Vincent Deniard,
Ginger Snaps Back: The Beginning,R,Grant Harvey,English,Canada,tt0365265,,58.0,,,Katharine Isabelle, Emily Perkins, Nathaniel Arcand,
One Missed Call,R,Takashi Miike,Japanese,Japan,tt0366292,,62.0,44.0,54.0,Ko Shibasaki, Shin'ichi Tsutsumi, Kazue Fukiishi,
The Jacket,R,John Maybury,English,United States,tt0366627,6303762.0,71.0,44.0,44.0,Adrien Brody, Keira Knightley, Daniel Craig,
Millions,PG,Danny Boyle,English,United Kingdom,tt0366777,6584159.0,68.0,88.0,74.0,Alex Etel, James Nesbitt, Daisy Donovan,
Starship Troopers 2: Hero of the Federation,R,Phil Tippett,English,USA,tt0367093,,36.0,33.0,,Billy Brown, Richard Burgi, Kelly Carlson, Cy Carter
Ong-Bak: The Thai Warrior,R,Prachya Pinkaew,Thai,Thailand,tt0368909,4563167.0,71.0,85.0,69.0,Tony Jaa, Phetthai Vongkumlao, Pumwaree Yodkamol,
Infernal Affairs II,Not Rated,"Andrew Lau, Alan Mak",Cantonese,Hong Kong,tt0369060,,73.0,75.0,,Edison Chen, Shawn Yue, Anthony Chau-Sang Wong,
The Sea Inside,PG-13,Alejandro Amenábar,Spanish,Spain,tt0369702,2104923.0,80.0,84.0,74.0,Javier Bardem, Belén Rueda, Lola Dueñas,
Spanglish,PG-13,James L. Brooks,English,United States,tt0371246,42726869.0,64.0,54.0,48.0,Adam Sandler, Téa Leoni, Paz Vega,
The Chorus,PG-13,Christophe Barratier,French,France,tt0372824,3635164.0,78.0,69.0,56.0,Gérard Jugnot, François Berléand, Jean-Baptiste Maunier,
Saints and Soldiers,PG-13,Ryan Little,English,United States,tt0373283,1310470.0,67.0,66.0,56.0,Corbin Allred, Alexander Polinsky, Kirby Heyborne,
Die Geschichte vom weinenden Kamel,PG,"Byambasuren Davaa, Luigi Falorni",Mongolian,Germany,tt0373861,1763052.0,74.0,94.0,81.0,Janchiv Ayurzana, Chimed Ohin, Amgaabazar Gonson,
The Interpreter,PG-13,Sydney Pollack,English,United Kingdom,tt0373926,72708161.0,64.0,57.0,62.0,Nicole Kidman, Sean Penn, Catherine Keener,
Open Water,R,Chris Kentis,English,United States,tt0374102,30610863.0,58.0,71.0,63.0,Blanchard Ryan, Daniel Travis, Saul Stein,
Touch of Pink,R,Ian Iqbal Rashid,English,Canada,tt0374277,564535.0,64.0,37.0,46.0,Jimi Mistry, Kris Holden-Ried, Suleka Mathew,
Slasher,,John Landis,English,United States,tt0375073,,69.0,67.0,,Christin Ackerman, Emily Banks, Michael Bennett,
Bobby Jones: Stroke of Genius,PG,Rowdy Herrington,English,United States,tt0375104,2694071.0,66.0,26.0,45.0,Jim Caviezel, Claire Forlani, Jeremy Northam,
Layer Cake,R,Matthew Vaughn,English,United Kingdom,tt0375912,2339957.0,73.0,80.0,73.0,Daniel Craig, Sienna Miller, Michael Gambon,
The Return,Not Rated,Andrey Zvyagintsev,Russian,Russia,tt0376968,504256.0,79.0,,82.0,Vladimir Garin, Ivan Dobronravov, Konstantin Lavronenko,
Flight of the Phoenix,PG-13,John Moore,English,United States,tt0377062,21009180.0,61.0,30.0,47.0,Dennis Quaid, Miranda Otto, Giovanni Ribisi,
Mean Creek,R,Jacob Estes,English,,tt0377091,,72.0,89.0,74.0,Rory Culkin, Ryan Kelley, Scott Mechlowicz,
The Ring Two,PG-13,Hideo Nakata,English,United States,tt0377109,76231249.0,54.0,20.0,44.0,Naomi Watts, David Dorfman, Sissy Spacek,
The Corporation,Not Rated,"Mark Achbar, Jennifer Abbott",English,Canada,tt0379225,3493516.0,80.0,89.0,73.0,Mikela Jay, Rob Beckwermert, Christopher Gora,
The Yes Men,R,"Dan Ollman, Sarah Price, Chris Smith",English,United States,tt0379593,255364.0,68.0,85.0,68.0,Andreas Bichlbauer, Mike Bonanno, Andy Bichlbaum,
Azumi,Not Rated,Ryûhei Kitamura,Japanese,Japan,tt0384819,41803.0,68.0,47.0,49.0,Aya Ueto, Kenji Kohashi, Hiroki Narimiya,
In My Father's Den,R,Brad McGann,English,New Zealand,tt0385017,,74.0,100.0,,Matthew Macfadyen, Miranda Otto, Emily Barclay,
Tae Guk Gi: The Brotherhood of War,R,Je-kyu Kang,Korean,South Korea,tt0386064,1111061.0,80.0,80.0,64.0,Jang Dong-Gun, Won Bin, Eun-ju Lee,
Metallica: Some Kind of Monster,Not Rated,"Joe Berlinger, Bruce Sinofsky",English,United States,tt0387412,1222708.0,75.0,88.0,74.0,James Hetfield, Kirk Hammett, Lars Ulrich,
Born Into Brothels: Calcutta's Red Light Kids,R,"Zana Briski, Ross Kauffman",Bengali,United States,tt0388789,3515061.0,72.0,95.0,78.0,Kochi, Avijit Halder, Shanti Das,
Dig!,R,Ondi Timoner,English,United States,tt0388888,127067.0,77.0,89.0,76.0,Anton Newcombe, Courtney Taylor-Taylor, Joel Gion,
Riding Giants,PG-13,Stacy Peralta,English,United States,tt0389326,2276368.0,78.0,93.0,80.0,Laird Hamilton, Darrick Doerner, Dave Kalama,
What the #$*! Do We (K)now!?,Not Rated,"William Arntz, Betsy Chasse, Mark Vicente",English,United States,tt0399877,10942306.0,52.0,34.0,38.0,Marlee Matlin, Elaine Hendrix, John Ross Bowie,
A Scanner Darkly,R,Richard Linklater,English,United States,tt0405296,5501616.0,70.0,68.0,73.0,Keanu Reeves, Winona Ryder, Robert Downey Jr.,
