,Release Group,Rollout,Markets,Domestic,International,Worldwide,imdb_id,Area,Release Date,Opening,Gross,Filmmakers,Role,# Releases,Lifetime Gross,Rank
0,,,,,,,tt1978524,Germany,"Jan 10, 2013","$4,661,927","$24,627,916",,,,,
0,,,,,,,tt1776196,Domestic,"Jan 20, 2012","$119,300","$177,802",,,,,
0,,,,,,,tt2103217,Domestic,"Jun 21, 2013","$5,571","$31,081",,,,,
0,,,,,,,tt1935065,Australia,"Jul 12, 2012","$150,216","$495,760",,,,,
0,,,,,,,tt1663662,Domestic,"Jul 12, 2013","$37,285,325","$101,802,906",,,,,
0,,,,,,,tt2465238,,,,,Jon Burton,Director,,,
0,Original Release,"January 1-July 17, 2014",27 markets,"$100,035","$20,496,315","$20,596,350",tt1924396,,,,,,,,,
0,,,,,,,tt0391728,,,,,Jeff Kanew,Director,,,
0,Original Release,"June 19-August 23, 2013",54 markets,"$202,359,711","$337,648,165","$540,007,876",tt0816711,,,,,,,,,
0,,,,,,,tt1535108,Domestic,"Aug 9, 2013","$29,807,393","$93,050,117",,,,,
0,,,,,,,tt1690953,Domestic,"Jul 3, 2013","$83,517,315","$368,065,385",,,,,
0,,,,,,,tt2334879,Domestic,"Jun 28, 2013","$24,852,258","$73,103,784",,,,,
0,Original Release,"July 18-November 29, 2013",18 markets,"$26,004,851","$20,084,436","$46,089,287",tt1213663,,,,,,,,,
0,,,,,,,tt1893256,Domestic,"Jun 28, 2013","$19,977","$36,895",,,,,
0,,,,,,,tt2404463,Domestic,"Jun 28, 2013","$39,115,043","$159,582,188",,,,,
0,,,,,,,tt1210819,Domestic,"Jul 3, 2013","$29,210,849","$89,302,115",,,,,
0,,,,,,,tt1829012,Domestic,"Aug 30, 2013","$33,400","$92,181",,,,,
0,,,,,,,tt2450186,Domestic,"Jul 12, 2013","$9,932","$21,833",,,,,
0,,,,,,,tt1877797,United Kingdom,"Oct 5, 2012","$30,076","$51,594",,,,,
0,,,,,,,tt1714206,Domestic,"Aug 2, 2013","$197,415","$6,854,611",,,,,
0,,,,,,,tt2724064,,,,,Anthony C. Ferrante,Director,,,
0,,,,,,,tt2523852,,,,,Jay Chapman,Director,,,
0,,,,,,,tt2205697,Domestic,"Jul 5, 2013","$34,967","$81,071",,,,,
0,,,,,,,tt0103978,Domestic,"Jun 5, 1992","$3,421,827","$13,272,113",,,,,
0,,,,,,,tt2334649,Domestic,"Jul 12, 2013","$386,291","$16,101,339",,,,,
0,,,,,,,tt0790736,Domestic,"Jul 19, 2013","$12,691,415","$33,618,855",,,,,
0,,,,,,,tt2375574,Domestic,"Feb 7, 2014","$9,498","$32,846",,,,,
0,Original Release,"July 18-September 27, 2013",53 markets,"$137,400,141","$182,094,497","$319,494,638",tt1457767,,,,,,,,,
0,,,,,,,tt1860353,Domestic,"Jul 17, 2013","$21,312,625","$83,028,128",,,,,
0,,,,,,,tt1430132,Domestic,"Jul 26, 2013","$53,113,752","$132,556,852",,,,,
0,,,,,,,tt2265398,Domestic,"Aug 23, 2013","$19,505","$343,341",,,,,
0,,,,,,,tt1821694,Domestic,"Jul 19, 2013","$18,048,422","$53,262,560",,,,,
0,,,,,,,tt2234025,,,,,Brad Copeland,Director,,,
0,,,,,,,tt2053423,,,,,Chadd Harbold,Director,,,
0,,,,,,,tt1272878,Domestic,"Aug 2, 2013","$27,059,130","$75,612,460",,,,,
0,,,,,,,tt2334873,Domestic,"Jul 26, 2013","$612,064","$33,405,481",,,,,
0,Original Release,"May 21-September 26, 2014",25 markets,"$2,852,400","$21,419,339","$24,271,739",tt2358891,,,,,,,,,
0,,,,,,,tt0181947,,,,,T. Fikret Uçak,Director,,,
0,,,,,,,tt2510998,,,,,Louis C.K.,Director,,,
0,,,,,,,tt1854564,Domestic,"Aug 7, 2013","$14,401,054","$68,559,554",,,,,
0,,,,,,,tt2017020,Domestic,"Jul 31, 2013","$17,548,389","$71,017,784",,,,,
0,,,,,,,tt0469021,Domestic,"Apr 4, 2014","$12,664","$153,426",,,,,
0,,,,,,,tt2016940,Domestic,"Nov 1, 2013","$61,054","$100,144",,,,,
0,,,,,,,tt0346578,,,,,Jennifer Graves,Director,,,
0,,,,,,,tt1723121,Domestic,"Aug 7, 2013","$26,419,396","$150,394,119",,,,,
0,,,,,,,tt2191701,Domestic,"Jul 12, 2013","$41,508,572","$133,668,525",,,,,
0,,,,,,,tt1650554,Domestic,"Aug 16, 2013","$13,332,955","$28,795,985",,,,,
0,,,,,,,tt1411250,Domestic,"Sep 6, 2013","$19,030,375","$42,025,135",,,,,
0,Original Release,"August 9-December 21, 2013",53 markets,"$90,288,712","$148,970,000","$239,258,712",tt1691917,,,,,,,,,
0,,,,,,,tt2545118,Domestic,"Jul 19, 2013","$75,962","$2,073,582",,,,,
0,Original Release,"February 21, 2012-September 13, 2014",20 markets,"$5,209,580","$131,244,640","$136,454,220",tt2013293,,,,,,,,,
0,,,,,,,tt2357129,Domestic,"Aug 16, 2013","$6,713,900","$16,131,410",,,,,
0,,,,,,,tt1327773,Domestic,"Aug 16, 2013","$24,637,312","$116,632,095",,,,,
0,,,,,,,tt2294677,Domestic,"Aug 9, 2013","$70,541","$2,963,902",,,,,
0,Original Release,"September 4-September 27, 2014",53 markets,"$15,322,921","$71,777,528","$87,100,449",tt2194499,,,,,,,,,
0,,,,,,,tt1494772,,,,,Sam Liu,Director,,,
0,,,,,,,tt1853739,Domestic,"Aug 23, 2013","$7,020,196","$18,494,006",,,,,
0,,,,,,,tt2546038,,,,,Jordan Brady,Director,,,
0,,,,,,,tt2167202,Domestic,"Aug 30, 2013","$4,503,892","$10,501,938",,,,,
0,,,,,,,tt0211653,Russia/CIS,"Jun 16, 2022","$9,149","$20,943",,,,,
0,,,,,,,tt0093820,,,,,Gordon Hessler,Director,,,
0,Original Release,"October 3, 2013-June 12, 2020",56 markets,"$274,092,705","$449,100,000","$723,192,705",tt1454468,,,,,,,,,
0,,,,,,,tt1486834,Domestic,"Aug 8, 2014","$133,898","$3,493,000",,,,,
0,,,,,,,tt2245195,Domestic,"May 31, 2013","$5,775","$17,646",,,,,
0,Original Release,"September 19-May 3, 2014",50 markets,"$61,002,302","$61,124,385","$122,126,687",tt1392214,,,,,,,,,
0,,,,,,,tt1985019,Domestic,"Aug 16, 2013","$40,662","$2,159,041",,,,,
0,,,,,,,tt2226417,Domestic,"Sep 13, 2013","$40,272,103","$83,586,447",,,,,
0,Original Release,"September 12-March 20, 2014",48 markets,"$26,947,624","$68,276,971","$95,224,595",tt1979320,,,,,,,,,
0,,,,,,,tt2404311,Domestic,"Sep 13, 2013","$14,034,764","$36,918,811",,,,,
0,,,,,,,tt2370248,Domestic,"Aug 23, 2013","$56,206","$1,013,100",,,,,
0,,,,,,,tt0097081,,,,,Lewis Teague,Director,,,
0,,,,,,,tt1758795,Domestic,"Jul 26, 2013","$1,579,402","$3,491,669",,,,,
0,,,,,,,tt1844203,Domestic,"Feb 22, 2013","$1,545","$6,334",,,,,
0,,,,,,,tt1821549,Domestic,"Nov 15, 2013","$140,401","$17,654,912",,,,,
0,,,,,,,tt2390361,Domestic,"Sep 18, 2013","$232,800","$17,550,872",,,,,
0,,,,,,,tt2229499,Domestic,"Sep 27, 2013","$8,677,009","$24,477,704",,,,,
0,,,,,,,tt2027140,Domestic,"Jul 18, 2014","$26,511","$303,187",,,,,
0,,,,,,,tt2332579,Domestic,"Jul 12, 2013","$25,052","$202,370",,,,,
0,,,,,,,tt2274570,Domestic,"Oct 4, 2013","$4,503","$19,613",,,,,
0,,,,,,,tt2364841,Domestic,"Oct 4, 2013","$7,706,712","$19,316,646",,,,,
0,,,,,,,tt2278871,Domestic,"Oct 25, 2013","$100,316","$2,199,787",,,,,
0,,,,,,,tt1985966,Domestic,"Sep 27, 2013","$34,017,930","$119,793,567",,,,,
0,,,,,,,tt1535109,Domestic,"Oct 11, 2013","$25,718,314","$107,100,855",,,,,
0,,,,,,,tt0166960,,,,,Paul Sabella,Director,,,
0,Original Release,"October 2-March 27, 2014",33 markets,"$8,008,161","$9,488,659","$17,496,820",tt2002718,,,,,,,,,
0,Original Release,"September 27-October 31, 2014",17 markets,"$34,411","$8,343,576","$8,377,987",tt1450321,,,,,,,,,
0,,,,,,,tt1211956,Domestic,"Oct 18, 2013","$9,885,732","$25,135,965",,,,,
0,,,,,,,tt0062457,,,,,Louis Malle,Director,,,
0,,,,,,,tt1939659,Domestic,"Oct 18, 2013","$16,101,552","$35,266,619",,,,,
0,,,,,,,tt2708946,,,,,Brian Spitz,Director,,,
0,,,,,,,tt2193215,Domestic,"Oct 25, 2013","$7,842,930","$16,973,715",,,,,
0,,,,,,,tt2187884,Domestic,"Oct 11, 2013","$63,297","$171,962",,,,,
0,,,,,,,tt1825157,Domestic,"May 9, 2014","$14,646","$200,406",,,,,
0,Original Release,"October 18-March 7, 2014",49 markets,"$56,671,993","$131,061,209","$187,733,202",tt2024544,,,,,,,,,
0,,,,,,,tt2017038,Domestic,"Oct 18, 2013","$93,583","$6,263,670",,,,,
0,,,,,,,tt1731141,Domestic,"Nov 1, 2013","$27,017,351","$61,737,191",,,,,
0,,,,,,,tt3063516,Domestic,"Oct 25, 2013","$32,055,177","$102,003,019",,,,,
0,,,,,,,tt1981115,Domestic,"Nov 8, 2013","$85,737,841","$206,362,140",,,,,
0,,,,,,,tt0790636,Domestic,"Nov 1, 2013","$260,865","$27,298,285",,,,,
0,,,,,,,tt2304426,Domestic,"Dec 20, 2013","$2,589","$12,189",,,,,
0,Original Release,"December 19, 2012-May 24, 2014",49 markets,"$63,914,167","$70,488,283","$134,402,450",tt1204975,,,,,,,,,
0,,,,,,,tt2431286,Domestic,"Nov 22, 2013","$128,435","$37,709,979",,,,,
0,,,,,,,tt0816442,Domestic,"Nov 8, 2013","$105,005","$21,488,481",,,,,
0,,,,,,,tt1951264,Domestic,"Nov 22, 2013","$158,074,286","$424,668,047",,,,,
0,Original Release,"December 11-February 28, 2014",55 markets,"$258,366,855","$700,000,000","$958,366,855",tt1170358,,,,,,,,,
0,,,,,,,tt1335975,Domestic,"Dec 25, 2013","$9,910,310","$38,362,475",,,,,
0,,,,,,,tt2387559,Domestic,"Nov 22, 2013","$7,944,977","$30,664,106",,,,,
0,,,,,,,tt1196948,Domestic,"Nov 15, 2013","$7,973","$11,650",,,,,
0,,,,,,,tt2147048,Domestic,"Feb 22, 2013","$2,075","$2,075",,,,,
0,,,,,,,tt1743724,France,"Jul 25, 2012","$27,401","$27,401",,,,,
0,Original Release,"November 22-March 14, 2014",56 markets,"$400,738,009","$880,064,273","$1,280,802,282",tt2294629,,,,,,,,,
0,Original Release,"November 6-August 21, 2014",36 markets,"$13,235,319","$19,700,000","$32,935,319",tt2042568,,,,,,,,,
0,Original Release,"December 25-September 25, 2014",50 markets,"$116,900,694","$275,100,000","$392,000,694",tt0993846,,,,,,,,,
0,,,,,,,tt2312718,Domestic,"Nov 27, 2013","$6,915,241","$20,158,898",,,,,
0,,,,,,,tt2304771,Domestic,"Nov 29, 2013","$84,283","$8,323,085",,,,,
0,Original Release,"November 17, 2012-January 10, 2014","APAC, Domestic","$174,945","$60,313,399","$60,488,344",tt0860907,,,,,,,,,
0,,,,,,,tt1462901,Domestic,"Oct 4, 2013","$4,556","$4,556",,,,,
0,,,,,,,tt3089388,Domestic,"Jan 31, 2014","$49,777","$1,671,377",,,,,
0,,,,,,,tt1800241,Domestic,"Dec 13, 2013","$740,455","$150,117,807",,,,,
0,,,,,,,tt0359950,Domestic,"Dec 25, 2013","$12,765,508","$58,236,838",,,,,
0,,,,,,,tt1798709,Domestic,"Dec 18, 2013","$260,382","$25,568,251",,,,,
0,,,,,,,tt1381512,,,,,Noboru Iguchi,Director,,,
0,,,,,,,tt0188504,,,,,Moira Armstrong,Director,,,
0,,,,,,,tt1091191,Domestic,"Dec 25, 2013","$90,872","$125,095,601",,,,,
0,,,,,,,tt2140373,Domestic,"Dec 13, 2013","$413,373","$83,301,580",,,,,
0,,,,,,,tt0130377,,,,,Kazuo Ikehiro,Director,,,
0,,,,,,,tt1321511,Domestic,"Nov 27, 2013","$885,382","$2,193,658",,,,,
0,,,,,,,tt2969050,Germany,"Aug 1, 2013","$340,470","$4,698,692",,,,,
0,Original Release,"December 18-February 28, 2014",19 markets,"$125,168,368","$46,296,308","$171,464,676",tt1229340,,,,,,,,,
0,,,,,,,tt1706620,Domestic,"Jun 27, 2014","$171,187","$4,563,650",,,,,
0,,,,,,,tt0070861,,,,,Leonid Bykov,Director,,,
0,,,,,,,tt0060584,,,,,Leonid Gaidai,Director,,,
0,,,,,,,tt2345567,Türkiye,"Apr 11, 2014","$36,560","$154,541",,,,,
0,,,,,,,tt2166616,,,,,Quentin Dupieux,Director,,,
0,,,,,,,tt1292569,,,,,Kirk R. Thatcher,Director,,,
0,,,,,,,tt2458106,United Arab Emirates,"May 8, 2014","$326,051","$478,605",,,,,
0,,,,,,,tt2987732,Germany,"Nov 7, 2013","$9,156,813","$71,854,028",,,,,
0,,,,,,,tt1247667,Domestic,"Jun 1, 2012","$82,832","$139,034",,,,,
0,,,,,,,tt1661382,Domestic,"Dec 25, 2013","$7,021,993","$29,807,260",,,,,
0,,,,,,,tt0465657,Portugal,"Sep 13, 2007","$3,132","$7,017",,,,,
0,Original Release,"December 12-August 14, 2014",22 markets,"$1,879,534","$5,729,653","$7,609,187",tt1714915,,,,,,,,,
0,,,,,,,tt0110420,,,,,Charles Correll,Director,,,
0,,,,,,,tt1847548,,,,,Suri Krishnamma,Director,,,
0,,,,,,,tt2295196,,,,,Reshef Levi,Director,,,
0,,,,,,,tt2263944,Domestic,"Aug 5, 2014","$296,414","$2,553,002",,,,,
0,,,,,,,tt2325002,,,,,Mikael Salomon,Director,,,
0,,,,,,,tt2309021,Domestic,"Sep 27, 2013","$13,727","$81,381",,,,,
0,,,,,,,tt0142244,,,,,Mitsuo Hashimoto,Director,,,
0,,,,,,,tt1937118,Domestic,"May 16, 2014","$23,544","$338,523",,,,,
0,,,,,,,tt0142250,,,,,Shigeyasu Yamauchi,Director,,,
0,,,,,,,tt1408253,Domestic,"Jan 17, 2014","$41,516,170","$134,938,200",,,,,
0,,,,,,,tt1205537,Domestic,"Jan 17, 2014","$15,451,981","$50,577,412",,,,,
0,,,,,,,tt1840309,Domestic,"Mar 21, 2014","$54,607,747","$150,947,895",,,,,
0,,,,,,,tt1094249,,,,,Wes Anderson,Director,,,
0,,,,,,,tt1816518,Domestic,"Feb 28, 2014","$13,078","$262,075",,,,,
0,,,,,,,tt1714833,Italy,"Aug 8, 2013","$98,587","$221,819",,,,,
0,,,,,,,tt1418377,Domestic,"Jan 24, 2014","$8,610,441","$19,075,290",,,,,
0,,,,,,,tt1609479,Domestic,"Mar 14, 2014","$46,435","$75,143",,,,,
0,,,,,,,tt2316411,Domestic,"Mar 14, 2014","$16,161","$1,008,726",,,,,
0,,,,,,,tt1186373,,,,,Lauren Montgomery,Director,,,
0,Original Release,"February 7-May 16, 2014",54 markets,"$78,031,620","$77,610,030","$155,641,650",tt2177771,,,,,,,,,
0,Original Release,"February 6-April 17, 2014",55 markets,"$257,760,692","$210,300,000","$468,060,692",tt1490017,,,,,,,,,
0,,,,,,,tt1234721,Domestic,"Feb 12, 2014","$21,681,430","$58,607,007",,,,,
0,,,,,,,tt2172985,Domestic,"Mar 14, 2014","$40,003","$64,065",,,,,
0,Original Release,"January 9-May 14, 2015",27 markets,"$327,167","$4,607,558","$4,934,725",tt2382009,,,,,,,,,
0,,,,,,,tt1545660,Domestic,"Jan 21, 2014","$17,449","$123,854",,,,,
0,,,,,,,tt2406252,Domestic,"Jun 20, 2014","$24,761","$373,605",,,,,
0,,,,,,,tt1878942,Singapore,"Mar 6, 2014","$13,348","$28,222",,,,,
0,Original Release,"March 14-April 23, 2015",18 markets,"$257,706","$1,170,656","$1,428,362",tt2333804,,,,,,,,,
0,,,,,,,tt1837709,Domestic,"Feb 14, 2014","$7,297,694","$12,600,231",,,,,
0,,,,,,,tt1937133,Domestic,"Apr 4, 2014","$5,923","$9,572",,,,,
0,,,,,,,tt1559038,,,,,Brett Whitcomb,Director,,,
0,,,,,,,tt2511428,Domestic,"Jan 10, 2014","$11,603","$16,971",,,,,
0,,,,,,,tt0328955,France,"Mar 19, 2003",–,"$22,276,396",,,,,
0,,,,,,,tt1978532,,,,,Rob Pearlstein,Director,,,
0,,,,,,,tt1826590,Domestic,"Feb 14, 2014","$25,649,011","$48,637,684",,,,,
0,Original Release,"February 26-August 1, 2014",48 markets,"$59,301,324","$113,635,617","$172,936,941",tt2278388,,,,,,,,,
0,,,,,,,tt2073520,Domestic,"Apr 26, 2013","$10,055","$71,906",,,,,
0,,,,,,,tt1349482,,,,,Bille Woodruff,Director,,,
0,,,,,,,tt1800246,Domestic,"Jan 31, 2014","$8,742,109","$26,068,955",,,,,
0,Original Release,"November 5-December 5, 2014",63 markets,"$188,020,017","$489,876,780","$677,896,797",tt0816692,,,,,,,,,
0,,,,,,,tt2172934,Domestic,"Feb 21, 2014","$12,242,218","$30,697,999",,,,,
0,,,,,,,tt2193265,,,,,Rob Meltzer,Director,,,
0,,,,,,,tt2024469,Domestic,"Feb 28, 2014","$28,875,635","$92,168,600",,,,,
0,Original Release,"January 27, 2012",Spain,–,"$169,058","$169,058",tt1407052,,,,,,,,,
0,Original Release,"May 30-August 15, 2013",APAC,–,"$418,256","$418,256",tt2591814,,,,,,,,,
0,,,,,,,tt1253863,Domestic,"Mar 7, 2014","$45,038,460","$106,580,051",,,,,
0,,,,,,,tt1385956,Domestic,"Mar 5, 2014","$53,901","$869,838",,,,,
0,,,,,,,tt2212008,Domestic,"Feb 28, 2014","$29,231","$56,574",,,,,
0,,,,,,,tt0864835,Domestic,"Mar 7, 2014","$32,207,057","$111,506,430",,,,,
0,Original Release,"March 14-August 28, 2014",14 markets,"$2,614,251","$3,121,712","$5,735,963",tt1441395,,,,,,,,,
0,,,,,,,tt2369135,Domestic,"Mar 14, 2014","$17,844,939","$43,577,636",,,,,
0,,,,,,,tt2355495,Domestic,"Feb 21, 2014","$11,767","$15,071",,,,,
0,,,,,,,tt2771372,Domestic,"Mar 14, 2014","$1,988,351","$3,322,127",,,,,
0,,,,,,,tt2170299,Domestic,"Mar 14, 2014","$113,301","$7,779,614",,,,,
0,,,,,,,tt3210686,Domestic,"Feb 28, 2014","$25,601,865","$59,700,064",,,,,
0,,,,,,,tt2268617,,,,,Raman Hui,Director,,,
0,,,,,,,tt2409302,Domestic,"Nov 7, 2014","$5,060","$28,534",,,,,
0,,,,,,,tt2955316,Spain,"Mar 14, 2014","$3,950,840","$77,460,837",,,,,
0,,,,,,,tt1843866,Domestic,"Apr 4, 2014","$95,023,721","$259,766,572",,,,,
0,,,,,,,tt1959490,Domestic,"Mar 28, 2014","$43,720,472","$101,200,044",,,,,
0,,,,,,,tt1821658,Domestic,"Jan 17, 2014","$19,423,000","$64,251,541",,,,,
0,,,,,,,tt0188766,,,,,Stephen Chow,Director,,,
0,,,,,,,tt2059171,Domestic,"Apr 18, 2014","$9,261","$13,809",,,,,
0,,,,,,,tt2281587,Domestic,"Mar 21, 2014","$17,005,126","$51,183,113",,,,,
0,,,,,,,tt1801061,Italy,"Oct 25, 2012","$784,899","$2,161,111",,,,,
0,,,,,,,tt3203290,,,,,Valve,Director,,,
0,,,,,,,tt2390962,Domestic,"Apr 4, 2014","$64,315","$276,497",,,,,
0,,,,,,,tt2265171,Domestic,"Mar 28, 2014","$165,292","$2,627,209",,,,,
0,,,,,,,tt0106475,,,,,Albert Pyun,Director,,,
0,,,,,,,tt1872181,Domestic,"May 2, 2014","$91,608,337","$202,853,933",,,,,
0,,,,,,,tt2234003,Domestic,"Aug 1, 2014","$74,149","$3,600,006",,,,,
0,Original Release,"April 9-March 27, 2015",33 markets,"$27,695,246","$16,751,041","$44,446,287",tt2388715,,,,,,,,,
0,Original Release,"March 21, 2014-February 25, 2016",16 markets,"$60,755,732","$3,912,142","$64,667,874",tt2528814,,,,,,,,,
0,,,,,,,tt1179031,Domestic,"May 23, 2014","$40,317","$427,418",,,,,
0,,,,,,,tt2357291,Domestic,"Apr 11, 2014","$39,327,869","$131,538,435",,,,,
0,,,,,,,tt2246565,Domestic,"Mar 6, 2015","$13,821","$180,590",,,,,
0,,,,,,,tt2258345,Domestic,"Apr 18, 2014","$180,801","$3,769,873",,,,,
0,,,,,,,tt2209764,Domestic,"Apr 18, 2014","$10,886,386","$23,022,309",,,,,
0,,,,,,,tt1870419,,,,,BJ McDonnell,Director,,,
0,,,,,,,tt2203939,Domestic,"Apr 25, 2014","$24,763,752","$83,911,193",,,,,
0,,,,,,,tt2828996,Domestic,"Apr 18, 2014","$8,843,875","$17,329,486",,,,,
0,,,,,,,tt0279967,,,,,Darrell Rooney,Director,,,
0,,,,,,,tt1430612,Domestic,"Apr 25, 2014","$9,516,855","$20,396,829",,,,,
0,,,,,,,tt2692904,Domestic,"Apr 25, 2014","$81,006","$1,375,769",,,,,
0,,,,,,,tt2004420,Domestic,"May 9, 2014","$49,033,915","$150,157,400",,,,,
0,,,,,,,tt3600760,,,,,Richard Rich,Director,,,
0,,,,,,,tt3014666,Domestic,"May 9, 2014","$4,311,083","$10,429,707",,,,,
0,Original Release,"July 25-October 24, 2014",54 markets,"$126,663,600","$332,200,000","$458,863,600",tt2872732,,,,,,,,,
0,,,,,,,tt1877832,Domestic,"May 23, 2014","$90,823,660","$233,921,534",,,,,
0,Original Release,"May 14-July 25, 2014",56 markets,"$200,676,069","$324,300,000","$524,976,069",tt0831387,,,,,,,,,
0,,,,,,,tt2463288,Domestic,"May 2, 2014","$39,751","$59,209",,,,,
0,,,,,,,tt2359024,Domestic,"Apr 25, 2014","$32,608","$258,384",,,,,
0,,,,,,,tt2883512,Domestic,"May 9, 2014","$204,961","$31,424,003",,,,,
0,,,,,,,tt2309961,Domestic,"Apr 4, 2014","$69,447","$121,179",,,,,
0,Original Release,"May 22-July 24, 2014",48 markets,"$46,294,610","$81,700,000","$127,994,610",tt1086772,,,,,,,,,
0,Original Release,"June 27-June 26, 2015",39 markets,"$16,170,632","$47,294,229","$63,464,861",tt1980929,,,,,,,,,
0,Original Release,"May 28-July 4, 2014",55 markets,"$241,410,378","$517,000,000","$758,410,378",tt1587310,,,,,,,,,
0,,,,,,,tt2784512,Domestic,"Mar 20, 2015","$8,163","$14,947",,,,,
0,Original Release,"January 31, 2014",Domestic,"$53,837",–,"$53,837",tt1483324,,,,,,,,,
0,,,,,,,tt2301592,Domestic,"May 23, 2014","$24,768","$293,680",,,,,
0,,,,,,,tt2557490,Domestic,"May 30, 2014","$16,797,385","$43,139,300",,,,,
0,Original Release,"May 28-July 4, 2014",55 markets,"$100,206,256","$270,335,000","$370,541,256",tt1631867,,,,,,,,,
0,Original Release,"July 24-September 8, 2015",64 markets,"$195,042,377","$487,671,890","$682,714,267",tt2381249,,,,,,,,,
0,,,,,,,tt1079372,,,,,Christian T. Petersen,Director,,,
0,,,,,,,tt1647668,Domestic,"May 16, 2014","$10,515,659","$36,457,627",,,,,
0,,,,,,,tt2402085,Domestic,"Sep 26, 2014","$97,008","$340,911",,,,,
0,,,,,,,tt2996648,,,,,Craig Moss,Director,,,
0,,,,,,,tt2560102,Domestic,"Sep 26, 2014","$1,567","$27,054",,,,,
0,Original Release,"June 4-September 4, 2014",53 markets,"$124,872,350","$182,294,484","$307,166,834",tt2582846,,,,,,,,,
0,,,,,,,tt2112281,,,,,Nathan Greno,Director,,,
0,,,,,,,tt2172584,Domestic,"Feb 27, 2015","$143,422","$350,741",,,,,
0,,,,,,,tt2294449,Domestic,"Jun 13, 2014","$57,071,445","$191,719,337",,,,,
0,,,,,,,tt0455944,Domestic,"Sep 26, 2014","$34,137,828","$101,530,738",,,,,
0,,,,,,,tt1646971,Domestic,"Jun 13, 2014","$49,451,322","$177,002,924",,,,,
0,,,,,,,tt2562232,Domestic,"Oct 17, 2014","$424,397","$42,340,598",,,,,
0,,,,,,,tt1065073,Domestic,"Jul 11, 2014","$387,618","$25,352,281",,,,,
0,,,,,,,tt2239832,Domestic,"Jun 20, 2014","$29,241,911","$65,182,182",,,,,
0,,,,,,,tt1742044,Domestic,"Jun 20, 2014","$13,319,371","$47,047,013",,,,,
0,,,,,,,tt0119781,,,,,Rod Hardy,Director,,,
0,,,,,,,tt3268458,Domestic,"Jun 27, 2014","$21,705","$48,911",,,,,
0,,,,,,,tt2109248,Domestic,"Jun 27, 2014","$100,038,390","$245,439,076",,,,,
0,Original Release,"May 9-September 4, 2015",10 markets,"$645,186","$1,252,177","$1,897,363",tt1605717,,,,,,,,,
0,,,,,,,tt2398249,,,,,David Wain,Director,,,
0,,,,,,,tt2357461,Italy,"May 1, 2013","$190,461","$834,560",,,,,
0,,,,,,,tt2980706,Domestic,"Jul 18, 2014","$17,509,407","$59,165,787",,,,,
0,,,,,,,tt2103254,Domestic,"Jul 2, 2014","$21,577,049","$84,525,432",,,,,
0,Original Release,"August 21, 2010",Japan,–,"$3,897,204","$3,897,204",tt1677561,,,,,,,,,
0,,,,,,,tt2321549,Domestic,"Nov 28, 2014","$30,007","$964,413",,,,,
0,Original Release,"October 10-April 17, 2015",51 markets,"$13,092,000","$35,890,041","$48,982,041",tt2582802,,,,,,,,,
0,Original Release,"October 2-December 18, 2014",65 markets,"$167,767,189","$201,563,174","$369,330,363",tt2267998,,,,,,,,,
0,,,,,,,tt1294970,United Arab Emirates,"May 29, 2014","$56,766","$56,766",,,,,
0,,,,,,,tt2103281,Domestic,"Jul 11, 2014","$72,611,427","$208,545,589",,,,,
0,,,,,,,tt2377322,Domestic,"Jul 2, 2014","$9,740,471","$30,577,122",,,,,
0,Original Release,"July 10-January 8, 2015",33 markets,"$15,160,801","$10,151,586","$25,312,387",tt2465146,,,,,,,,,
0,,,,,,,tt1956620,Domestic,"Jul 18, 2014","$14,608,152","$38,543,473",,,,,
0,,,,,,,tt2884206,Domestic,"Jul 18, 2014","$27,652","$336,472",,,,,
0,,,,,,,tt2975578,Domestic,"Jul 18, 2014","$29,816,675","$71,962,800",,,,,
0,Original Release,"July 30-October 22, 2014",57 markets,"$333,176,600","$439,600,000","$772,776,600",tt2015381,,,,,,,,,
0,,,,,,,tt2910814,Domestic,"Jun 13, 2014","$155,642","$600,896",,,,,
0,,,,,,,tt2333784,Domestic,"Aug 15, 2014","$15,879,645","$39,322,544",,,,,
0,,,,,,,tt1267297,Domestic,"Jul 25, 2014","$29,800,263","$72,688,614",,,,,
0,,,,,,,tt1972571,Domestic,"Jul 25, 2014","$2,687,227","$17,237,855",,,,,
0,,,,,,,tt2581244,Domestic,"Aug 15, 2014","$15,843","$88,273",,,,,
0,,,,,,,tt2402603,Australia,"Aug 28, 2014","$173,237","$561,369",,,,,
0,,,,,,,tt2473602,Domestic,"Aug 1, 2014","$13,585,915","$30,703,100",,,,,
0,,,,,,,tt2870756,Domestic,"Jul 25, 2014","$412,095","$10,539,326",,,,,
0,,,,,,,tt3504048,United Arab Emirates,"Feb 19, 2015","$13,206","$13,206",,,,,
0,Original Release,"August 7-November 13, 2014",48 markets,"$54,240,821","$35,273,632","$89,514,453",tt2980648,,,,,,,,,
0,,,,,,,tt3139086,,,,,Jay Oliva,Director,,,
0,,,,,,,tt1967697,,,,,Quentin Lee,Director,,,
0,,,,,,,tt2503154,Russia/CIS,"Dec 12, 2013","$410,129","$410,129",,,,,
0,,,,,,,tt1617661,Domestic,"Feb 6, 2015","$18,372,372","$47,387,723",,,,,
0,,,,,,,tt1291150,Domestic,"Aug 8, 2014","$65,575,105","$191,204,754",,,,,
0,,,,,,,tt2048770,,,,,Richie Mehta,Director,,,
0,,,,,,,tt0127710,,,,,Sylvain Chomet,Director,,,
