,Area,Release Date,Opening,Gross,imdb_id,Release Group,Rollout,Markets,Domestic,International,Worldwide,Filmmakers,Role,APAC,# Releases,Lifetime Gross,Rank
0,,,,,tt0490579,Original Release,"August 24, 2007",Domestic,"$92,853","$157,329","$250,182",,,,,,
0,Domestic,"Dec 25, 2007","$9,186,054","$40,946,255",tt0760329,,,,,,,,,,,,
0,,,,,tt0431308,Original Release,"December 20-October 18, 2008",54 markets,"$53,695,808","$103,139,531","$156,835,339",,,,,,
0,Domestic,"Dec 12, 2007","$2,283,360","$5,812,781",tt0841032,,,,,,,,,,,,
0,Domestic,"Jan 18, 2008","$23,007,725","$76,808,654",tt0988595,,,,,,,,,,,,
0,Domestic,"Dec 12, 2007","$6,316","$161,182",tt0893356,,,,,,,,,,,,
0,,,,,tt0795493,Original Release,"October 26, 2007-September 18, 2009",36 markets,"$973,018","$21,713,360","$22,686,378",,,,,,
0,Domestic,"Dec 21, 2007","$352,568","$1,223,869",tt0986264,,,,,,,,,,,,
0,Domestic,"Sep 14, 2007","$5,376,000","$10,977,721",tt0372873,,,,,,,,,,,,
0,Domestic,"Feb 8, 2008","$67,492","$3,054,457",tt1032856,,,,,,,,,,,,
0,Spain,"Nov 23, 2007","$2,273,619","$12,343,196",tt1038988,,,,,,,,,,,,
0,Domestic,"Jan 11, 2008","$3,265,000","$4,775,656",tt0460780,,,,,,,,,,,,
0,Domestic,"Mar 28, 2008","$181,910","$1,200,234",tt0780516,,,,,,,,,,,,
0,Domestic,"Jan 18, 2008","$40,058,229","$80,048,433",tt1060277,,,,,,,,,,,,
0,Domestic,"Jan 18, 2008","$7,736,452","$20,668,843",tt0951216,,,,,,,,,,,,
0,,,,,tt0399095,Original Release,"September 28, 2007-November 13, 2009",15 markets,"$214,307","$1,241,583","$1,455,890",,,,,,
0,France,"May 14, 2008","$1,045,434","$2,810,633",tt0896798,,,,,,,,,,,,
0,,,,,tt0887719,Original Release,"December 21-February 20, 2008",4 markets,"$6,422","$1,524,057","$1,530,479",,,,,,
0,Türkiye,"Oct 3, 2008","$105,324","$263,289",tt0857295,,,,,,,,,,,,
0,,,,,tt0848542,Original Release,"December 14, 2007",Domestic,"$23,571","$88,160","$111,731",,,,,,
0,Domestic,"Nov 30, 2007","$2,431","$2,431",tt0760311,,,,,,,,,,,,
0,,,,,tt0837803,,,,,,,Miles Brandman,Director,,,,
0,Domestic,"Jan 4, 2008","$12,511,473","$26,890,041",tt0479968,,,,,,,,,,,,
0,Domestic,"Jan 11, 2008","$17,714,821","$37,931,869",tt0486578,,,,,,,,,,,,
0,Domestic,"Jan 25, 2008","$11,354,069","$28,687,835",tt0880578,,,,,,,,,,,,
0,Domestic,"Jan 25, 2008","$18,203,876","$42,754,105",tt0462499,,,,,,,,,,,,
0,Domestic,"Jan 25, 2008","$3,957,471","$7,070,641",tt0770810,,,,,,,,,,,,
0,Domestic,"Jan 25, 2008","$18,505,530","$38,233,676",tt1073498,,,,,,,,,,,,
0,Domestic,"Feb 1, 2008","$12,425,776","$31,418,697",tt0406759,,,,,,,,,,,,
0,Domestic,"Feb 1, 2008","$3,001,719","$6,575,282",tt0489282,,,,,,,,,,,,
0,Domestic,"Feb 1, 2008","$4,600,000","$7,563,670",tt0785007,,,,,,,,,,,,
0,,,,,tt0780607,Original Release,"February 22-August 28, 2008","EMEA, Domestic","$251,150","$150,312","$401,462",,,,,,
0,Domestic,"Jul 11, 2008","$34,539,115","$75,986,503",tt0411477,,,,,,,,,,,,
0,,,,,tt0780536,Original Release,"February 8-September 4, 2009",44 markets,"$7,800,824","$26,284,925","$34,085,749",,,,,,
0,Domestic,"Feb 1, 2008","$71,916","$1,055,580",tt0825236,,,,,,,,,,,,
0,Norway,"Dec 5, 2008","$3,074","$6,279",tt0816616,,,,,,,,,,,,
0,Domestic,"Feb 9, 2007","$4,516","$6,795",tt0970184,,,,,,,,,,,,
0,,,,,tt0901507,Original Release,"September 7, 2007",United Kingdom,–,"$344,306","$344,306",,,,,,
0,Domestic,"Nov 2, 2007","$20,880","$248,362",tt0800099,,,,,,,,,,,,
0,Domestic,"Jan 18, 2008","$29,521","$347,578",tt0780622,,,,,,,,,,,,
0,Domestic,"Feb 8, 2008","$16,207,730","$42,436,517",tt0494652,,,,,,,,,,,,
0,Domestic,"Feb 8, 2008","$21,589,295","$70,231,041",tt0770752,,,,,,,,,,,,
0,,,,,tt0780486,,,,,,,Marshall Lewy,Director,,,,
0,Domestic,"Jan 23, 2008","$946,000","$10,363,341",tt0892375,,,,,,,,,,,,
0,Domestic,"Feb 14, 2008","$27,354,808","$80,172,128",tt0489099,,,,,,,,,,,,
0,France,"Jan 2, 2008","$1,197,247","$4,120,202",tt0807054,,,,,,,,,,,,
0,,,,,tt0937347,,,,,,,Joe Otting,Director,,,,
0,Domestic,"Feb 14, 2008","$9,764,270","$32,241,649",tt0832266,,,,,,,,,,,,
0,,,,,tt0485851,Original Release,"December 13, 2007-June 25, 2010",16 markets,"$25,775","$2,571,873","$2,597,648",,,,,,
0,Domestic,"Feb 22, 2008","$22,874,936","$72,266,306",tt0443274,,,,,,,,,,,,
0,Domestic,"Feb 14, 2008","$19,004,058","$71,195,053",tt0416236,,,,,,,,,,,,
0,,,,,tt1023481,Original Release,"February 14-August 22, 2008",46 markets,"$58,017,783","$92,798,917","$150,816,700",,,,,,
0,,,,,tt0449994,Original Release,"February 13-May 22, 2008",9 markets,"$3,440,718","$23,449,636","$26,890,354",,,,,,
0,Domestic,"Sep 14, 2007","$6,129","$22,011",tt0826547,,,,,,,,,,,,
0,Domestic,"Feb 22, 2008","$2,116,692","$4,161,625",tt1001562,,,,,,,,,,,,
0,,,,,tt0467200,Original Release,"February 28-July 10, 2009",56 markets,"$26,814,957","$51,384,722","$78,199,679",,,,,,
0,Domestic,"Feb 29, 2008","$15,200,000","$33,479,698",tt0839980,,,,,,,,,,,,
0,Domestic,"Mar 28, 2008","$2,340,743","$6,003,262",tt0425413,,,,,,,,,,,,
0,Domestic,"Jan 18, 2008","$10,930","$274,661",tt0854678,,,,,,,,,,,,
0,Domestic,"Dec 7, 2007","$13,880","$50,899",tt0772168,,,,,,,,,,,,
0,Domestic,"Aug 10, 2007","$8,411","$15,233",tt0463027,,,,,,,,,,,,
0,Domestic,"Mar 7, 2008","$13,601,419","$45,610,425",tt0997047,,,,,,,,,,,,
0,Domestic,"Mar 7, 2008","$35,867,488","$94,784,201",tt0443649,,,,,,,,,,,,
0,,,,,tt0200465,Original Release,"February 28-September 18, 2009",44 markets,"$30,060,660","$34,762,136","$64,822,796",,,,,,
0,Domestic,"Mar 14, 2008","$4,926,565","$11,008,770",tt0483607,,,,,,,,,,,,
0,Domestic,"Mar 14, 2008","$45,012,998","$154,529,439",tt0451079,,,,,,,,,,,,
0,Domestic,"Mar 14, 2008","$544,833","$1,294,919",tt0808279,,,,,,,,,,,,
0,Domestic,"Feb 22, 2008","$87,514","$5,488,570",tt0813547,,,,,,,,,,,,
0,Domestic,"Jun 6, 2008","$135,326","$5,705,761",tt0416044,,,,,,,,,,,,
0,Domestic,"Nov 9, 2007","$15,471","$115,210",tt0912599,,,,,,,,,,,,
0,Domestic,"Jun 20, 2008","$13,907,130","$32,235,793",tt0811138,,,,,,,,,,,,
0,Domestic,"Jan 11, 2008","$4,251,320","$12,981,269",tt0475998,,,,,,,,,,,,
0,,,,,tt0848557,Original Release,"February 15-February 5, 2009",15 markets,"$958,961","$4,405,897","$5,364,858",,,,,,
0,Domestic,"Sep 5, 2008","$13,490","$60,641",tt0466816,,,,,,,,,,,,
0,Domestic,"Feb 29, 2008","$130,579","$325,131",tt0870090,,,,,,,,,,,,
0,Domestic,"Feb 29, 2008","$42,724","$177,490",tt0905979,,,,,,,,,,,,
0,Domestic,"Feb 29, 2008","$2,791","$4,283",tt0462023,,,,,,,,,,,,
0,,,,,tt1166827,,,,,,,Peter Joseph,Director,,,,
0,,,,,tt0807721,Original Release,"September 5-August 14, 2008",7 markets,"$341,221","$569,093","$910,314",,,,,,
0,Domestic,"Apr 25, 2008","$72,594","$3,735,717",tt0455805,,,,,,,,,,,,
0,Iceland,"Oct 5, 2007","$16,468","$36,229",tt1094594,,,,,,,,,,,,
0,,,,,tt0486674,Original Release,"October 17-December 11, 2009",24 markets,"$1,090,947","$5,619,941","$6,710,888",,,,,,
0,,,,,tt0918557,,,,,,,Michael Landon Jr.,Director,,,,
0,Domestic,"Mar 7, 2008","$2,490,942","$12,313,694",tt0970468,,,,,,,,,,,,
0,Domestic,"Mar 7, 2008","$14,247","$402,858",tt0453548,,,,,,,,,,,,
0,Domestic,"Mar 7, 2008","$55,851","$1,507,990",tt0804505,,,,,,,,,,,,
0,,,,,tt0988108,Original Release,"April 18, 2008",Sweden,–,"$4,117","$4,117",,,,,,
0,,,,,tt0468569,Original Release,"July 16-August 22, 2008",63 markets,"$533,345,358","$469,700,000","$1,003,045,358",,,,,,
0,Domestic,"Aug 29, 2007","$4,860","$15,610",tt0914382,,,,,,,,,,,,
0,Domestic,"Mar 21, 2008","$97,137","$443,591",tt0814130,,,,,,,,,,,,
0,Domestic,"Mar 14, 2008","$8,603,195","$24,850,922",tt1023111,,,,,,,,,,,,
0,Domestic,"Oct 12, 2007","$11,197","$47,724",tt1032854,,,,,,,,,,,,
0,Domestic,"Mar 7, 2008","$49,770","$207,378",tt0940709,,,,,,,,,,,,
0,Domestic,"Mar 21, 2008","$10,309,986","$32,862,104",tt0817538,,,,,,,,,,,,
0,Domestic,"Mar 19, 2008","$2,769,655","$12,590,147",tt0796307,,,,,,,,,,,,
0,Domestic,"Oct 26, 2007","$6,273","$8,965",tt0499570,,,,,,,,,,,,
0,Domestic,"Dec 14, 2007","$28,550","$244,397",tt0481797,,,,,,,,,,,,
0,Domestic,"Mar 28, 2008","$24,105,943","$81,159,365",tt0478087,,,,,,,,,,,,
0,Domestic,"Apr 11, 2008","$4,092,465","$9,511,289",tt0858479,,,,,,,,,,,,
0,Domestic,"Apr 4, 2008","$12,682,595","$31,373,938",tt0379865,,,,,,,,,,,,
0,Domestic,"Mar 28, 2008","$4,555,117","$10,915,744",tt0489281,,,,,,,,,,,,
0,Domestic,"Apr 4, 2008","$1,488,081","$5,505,267",tt0893382,,,,,,,,,,,,
0,Domestic,"Apr 11, 2008","$8,701","$30,591",tt0416675,,,,,,,,,,,,
0,Domestic,"Jan 9, 2008","$9,574","$69,991",tt0995061,,,,,,,,,,,,
0,Spain,"May 9, 2008","$11,416","$45,123",tt0454065,,,,,,,,,,,,
0,,,,,tt0758053,Original Release,"November 8-16, 2007",14 markets,"$885,574","$17,627,546","$18,513,120",,,,,,
0,Domestic,"May 8, 2009","$12,524","$65,108",tt0903627,,,,,,,,,,,,
0,France,"Mar 26, 2008","$578,224","$2,253,690",tt0827713,,,,,,,,,,,,
0,France,"Apr 2, 2008","$97,756","$231,642",tt1068658,,,,,,,,,,,,
0,France,"Jun 13, 2007","$240,086","$479,170",tt0856288,,,,,,,,,,,,
0,Domestic,"Apr 4, 2008","$13,210,579","$48,006,762",tt0410377,,,,,,,,,,,,
0,Domestic,"Apr 4, 2008","$8,003,421","$17,432,844",tt0963794,,,,,,,,,,,,
0,,,,,tt1097239,,,,,,,Grant Gee,Director,,,,
0,,,,,tt0912590,Original Release,"August 17, 2007",Domestic,"$122,905","$2,120","$125,025",,,,,,
0,Domestic,"Apr 18, 2008","$17,725,330","$63,172,463",tt0800039,,,,,,,,,,,,
0,Domestic,"Apr 4, 2008","$13,516","$23,624",tt0497972,,,,,,,,,,,,
0,Domestic,"Mar 28, 2008","$9,510,297","$25,881,068",tt0426592,,,,,,,,,,,,
0,Domestic,"Apr 11, 2008","$12,469,631","$26,418,667",tt0421073,,,,,,,,,,,,
0,Domestic,"Apr 11, 2008","$86,488","$9,427,089",tt0857191,,,,,,,,,,,,
0,Domestic,"Apr 25, 2008","$14,908,404","$38,108,728",tt0481536,,,,,,,,,,,,
0,France,"Sep 26, 2007","$3,777,128","$10,337,943",tt0875113,,,,,,,,,,,,
0,Domestic,"May 9, 2008","$18,561,337","$43,945,766",tt0811080,,,,,,,,,,,,
0,Australia,"Nov 15, 2007","$417,945","$1,158,520",tt0857376,,,,,,,,,,,,
0,Domestic,"Jul 4, 2008","$11,832","$21,659",tt1007950,,,,,,,,,,,,
0,Domestic,"Mar 28, 2008","$13,910","$56,215",tt0488988,,,,,,,,,,,,
0,,,,,tt0865556,Original Release,"April 16-May 29, 2009",51 markets,"$52,075,270","$76,704,712","$128,779,982",,,,,,
0,,,,,tt0963208,Original Release,"April 18-October 31, 2008",7 markets,"$384,955","$266,823","$651,778",,,,,,
0,Domestic,"Apr 18, 2008","$20,220","$303,439",tt0815178,,,,,,,,,,,,
0,Italy,"Sep 5, 2008","$592,763","$1,567,471",tt0437954,,,,,,,,,,,,
0,Domestic,"Oct 10, 2008","$73,867","$3,512,016",tt1045670,,,,,,,,,,,,
0,Domestic,"Oct 1, 2008","$3,409,643","$13,011,160",tt0815241,,,,,,,,,,,,
0,United Kingdom,"May 16, 2008","$75,656","$146,104",tt0892899,,,,,,,,,,,,
0,,,,,tt0470732,,,,,,,Bob Balaban,Director,,,,
0,Domestic,"May 2, 2008","$53,789","$1,785,505",tt0845046,,,,,,,,,,,,
0,,,,,tt1111833,,,,,,,Michael Blieden,Director,,,,
0,,,,,tt0800240,Original Release,"April 24-December 4, 2009",44 markets,"$4,598,506","$13,174,000","$17,772,506",,,,,,
0,Domestic,"Apr 25, 2008","$17,407,110","$60,494,212",tt0871426,,,,,,,,,,,,
0,Domestic,"Apr 18, 2008","$2,970,848","$7,720,487",tt1091617,,,,,,,,,,,,
0,Domestic,"Apr 11, 2008","$20,804,941","$43,869,350",tt0926129,,,,,,,,,,,,
0,,,,,tt0371746,Original Release,"April 30-September 27, 2008",69 markets,"$318,604,126","$266,762,121","$585,366,247",,,,,,
0,Domestic,"May 2, 2008","$14,756,850","$46,012,734",tt0866439,,,,,,,,,,,,
0,Domestic,"May 2, 2008","$63,361","$2,345,941",tt1012804,,,,,,,,,,,,
0,Domestic,"May 2, 2008","$16,769","$167,396",tt0475984,,,,,,,,,,,,
0,Domestic,"Apr 18, 2008","$3,120","$6,950",tt0497323,,,,,,,,,,,,
0,Domestic,"Jan 30, 2009","$24,717,037","$145,000,989",tt0936501,,,,,,,,,,,,
0,United Arab Emirates,"Nov 13, 2008","$170,614","$264,449",tt0977214,,,,,,,,,,,,
0,Domestic,"Apr 4, 2008","$35,222","$461,674",tt0826711,,,,,,,,,,,,
0,Domestic,"Apr 4, 2008","$35,201","$62,597",tt0790623,,,,,,,,,,,,
0,Spain,"Jun 13, 2008","$74,630","$179,784",tt0802948,,,,,,,,,,,,
0,Domestic,"May 9, 2008","$20,172,474","$80,277,646",tt1033643,,,,,,,,,,,,
0,Denmark,"Oct 26, 2007","$105,085","$540,115",tt1080695,,,,,,,,,,,,
0,,,,,tt0795439,,,,,,,Harris Goldberg,Director,,,,
0,Domestic,"May 16, 2008","$55,034,805","$141,621,490",tt0499448,,,,,,,,,,,,
0,Domestic,"Mar 21, 2008","$3,464","$142,666",tt0942384,,,,,,,,,,,,
0,Domestic,"Apr 9, 2008","$50,937","$3,992,189",tt1047007,,,,,,,,,,,,
0,Domestic,"May 23, 2008","$35,336","$580,862",tt0884224,,,,,,,,,,,,
0,Finland,"Feb 2, 2007",–,"$558,733",tt0808486,,,,,,,,,,,,
0,,,,,tt0830558,,,,,,,Gregory Wilson,Director,,,,
0,Domestic,"Oct 12, 2007","$6,753","$105,422",tt1112115,,,,,,,,,,,,
0,Domestic,"May 22, 2008","$100,137,835","$317,101,119",tt0367882,,,,,,,,,,,,
0,Domestic,"Feb 8, 2008",$109,"$1,006",tt0762104,,,,,,,,,,,,
0,Australia,"Mar 20, 2008","$275,779","$780,730",tt0469099,,,,,,,,,,,,
0,Domestic,"Aug 6, 2008","$9,993","$30,918",tt0940620,,,,,,,,,,,,
0,Domestic,"Feb 1, 2008","$14,800","$78,440",tt0487273,,,,,,,,,,,,
0,Domestic,"Aug 6, 2010","$1,191","$4,803",tt0488604,,,,,,,,,,,,
0,Domestic,"Mar 21, 2008","$10,447,559","$25,928,550",tt0482599,,,,,,,,,,,,
0,Domestic,"Mar 21, 2008","$26,334","$115,879",tt0427998,,,,,,,,,,,,
0,,,,,tt1000774,Original Release,"May 28-August 28, 2008",68 markets,"$152,647,258","$266,118,063","$418,765,321",,,,,,
0,Domestic,"May 30, 2008","$20,997,985","$52,597,610",tt0482606,,,,,,,,,,,,
0,Domestic,"May 28, 2008","$22,311","$435,746",tt0379976,,,,,,,,,,,,
0,Domestic,"May 30, 2008","$31,576","$308,575",tt1151309,,,,,,,,,,,,
0,,,,,tt0441773,Original Release,"June 5-September 5, 2008",69 markets,"$215,434,591","$416,309,969","$631,744,560",,,,,,
0,Domestic,"Nov 16, 2007","$9,527","$200,010",tt0939681,,,,,,,,,,,,
0,,,,,tt1000771,,,,,,,Jay Roach,Director,,,,
0,Belgium,"Jan 31, 2007",–,"$124,786",tt0812243,,,,,,,,,,,,
0,Domestic,"Jun 6, 2008","$38,531,374","$100,018,837",tt0960144,,,,,,,,,,,,
0,Domestic,"Jun 6, 2008","$30,493","$408,709",tt0803057,,,,,,,,,,,,
0,Domestic,"Jun 6, 2008","$39,210","$1,077,273",tt0829098,,,,,,,,,,,,
0,Domestic,"May 30, 2008","$8,844","$67,505",tt0758786,,,,,,,,,,,,
0,,,,,tt0460745,Original Release,"March 14, 2008",Domestic,"$240,476","$48,982","$289,458",,,,,,
0,Domestic,"Jul 23, 2008","$13,024","$113,662",tt1078188,,,,,,,,,,,,
0,Domestic,"Apr 2, 2010","$10,073","$129,078",tt0913968,,,,,,,,,,,,
0,Domestic,"Feb 8, 2008",–,"$3,072",tt0491162,,,,,,,,,,,,
0,Domestic,"Sep 19, 2008","$13,744","$131,961",tt0415856,,,,,,,,,,,,
0,,,,,tt0949731,Original Release,"June 11-August 8, 2008",75 markets,"$64,506,874","$98,896,925","$163,403,799",,,,,,
0,Domestic,"Jun 13, 2008","$55,414,050","$134,806,913",tt0800080,,,,,,,,,,,,
0,Domestic,"Jun 13, 2008","$8,640","$140,106",tt0923600,,,,,,,,,,,,
0,,,,,tt0889588,Original Release,"April 3, 2008-August 20, 2010",21 markets,"$1,031,872","$6,753,445","$7,785,317",,,,,,
0,,,,,tt0910970,Original Release,"June 26-December 5, 2008",63 markets,"$223,808,164","$297,503,696","$521,311,860",,,,,,
0,Domestic,"Jun 27, 2008","$50,927,085","$134,508,551",tt0493464,,,,,,,,,,,,
0,Domestic,"Jul 2, 2008","$62,603,879","$227,946,274",tt0448157,,,,,,,,,,,,
0,Domestic,"May 9, 2008","$2,722","$5,149",tt0811128,,,,,,,,,,,,
0,Domestic,"Jun 20, 2008","$38,683,480","$130,319,208",tt0425061,,,,,,,,,,,,
0,Domestic,"Aug 29, 2008","$3,220","$9,359",tt0913445,,,,,,,,,,,,
0,,,,,tt0940585,Original Release,"November 16-June 20, 2008",7 markets,"$1,095,398","$2,699,194","$3,794,592",,,,,,
0,,,,,tt0479547,Original Release,"May 9, 2008",Domestic,"$269,994","$24,242","$294,236",,,,,,
0,,,,,tt0964587,Original Release,"December 21, 2007-June 11, 2010",13 markets,–,"$29,066,483","$29,066,483",,,,,,
0,,,,,tt0889652,Original Release,"June 27, 2007-May 7, 2009",11 markets,"$1,852,764","$2,988,368","$4,841,132",,,,,,
0,,,,,tt0929235,,,,,,,Peter Gilbert,Director,,,,
0,Domestic,"Jun 27, 2008","$20,355","$50,804",tt1204298,,,,,,,,,,,,
0,Domestic,"Jun 27, 2008","$31,340","$57,297",tt0889134,,,,,,,,,,,,
0,Domestic,"Jun 20, 2008","$220,297","$17,657,973",tt0846308,,,,,,,,,,,,
0,Domestic,"Jul 4, 2008","$191,942","$1,252,100",tt0479468,,,,,,,,,,,,
0,Domestic,"Jul 3, 2008","$138,401","$2,077,116",tt1082886,,,,,,,,,,,,
0,Domestic,"Apr 25, 2008","$15,851","$783,969",tt1114277,,,,,,,,,,,,
0,Domestic,"Mar 14, 2008","$47,762","$170,392",tt0888693,,,,,,,,,,,,
0,Domestic,"Jun 11, 2008","$17,730","$944,933",tt1093824,,,,,,,,,,,,
0,France,"Jan 2, 2008","$264,915","$388,218",tt0487928,,,,,,,,,,,,
0,Domestic,"Apr 25, 2008","$14,108","$229,117",tt0896866,,,,,,,,,,,,
0,United Kingdom,"Sep 19, 2008",–,"$7,110",tt0960890,,,,,,,,,,,,
0,,,,,tt0911010,,,,,,,Steven Okazaki,Director,,,,
0,Domestic,"Jul 11, 2008","$4,613","$59,192",tt1157705,,,,,,,,,,,,
0,Domestic,"May 7, 2008","$1,982","$10,310",tt0870211,,,,,,,,,,,,
0,Domestic,"Mar 26, 2008","$9,401","$128,222",tt1034427,,,,,,,,,,,,
0,,,,,tt0795421,Original Release,"June 27-January 30, 2009",68 markets,"$144,130,063","$465,711,574","$609,841,637",,,,,,
0,Finland,"Sep 28, 2007","$303,829","$2,067,094",tt0909388,,,,,,,,,,,,
0,France,"Feb 27, 2008","$31,674,375","$193,764,365",tt1064932,,,,,,,,,,,,
0,Domestic,"Jul 4, 2008","$7,373","$83,506",tt0816545,,,,,,,,,,,,
0,Domestic,"Jul 11, 2008","$31,883","$459,166",tt0847897,,,,,,,,,,,,
0,Domestic,"Dec 28, 2007","$9,863","$267,880",tt0829193,,,,,,,,,,,,
0,Finland,"Jan 11, 2008","$223,994","$1,406,016",tt0997188,,,,,,,,,,,,
0,,,,,tt0985025,Original Release,"February 8-December 25, 2008","APAC, EMEA",–,"$645,855","$645,855",,,,,,
0,Domestic,"Apr 25, 2008","$7,711","$10,452",tt0479528,,,,,,,,,,,,
0,,,,,tt0822858,,,,,,,Tony Krantz,Director,,,,
0,,,,,tt0787523,Original Release,"August 29-July 29, 2009",9 markets,"$372,124","$303,538","$675,662",,,,,,
0,France,"Dec 24, 2008","$70,209","$187,394",tt1210351,,,,,,,,,,,,
0,Domestic,"Feb 18, 2009","$11,053","$118,095",tt0879843,,,,,,,,,,,,
0,Domestic,"Jul 11, 2008","$21,018,141","$101,704,370",tt0373051,,,,,,,,,,,,
0,Domestic,"Jul 11, 2008","$5,251,918","$11,803,254",tt0765476,,,,,,,,,,,,
0,,,,,tt1050160,,,,,,,Noboru Iguchi,Director,,,,
0,Domestic,"Jul 11, 2008","$8,092","$12,636",tt0470679,,,,,,,,,,,,
0,,,,,tt0472071,Original Release,"March 13-July 3, 2009",26 markets,"$5,665","$8,388,974","$8,394,639",,,,,,
0,Domestic,"Apr 4, 2008","$7,418","$85,440",tt0869977,,,,,,,,,,,,
0,,,,,tt0492486,Original Release,"May 11-August 22, 2008",10 markets,"$2,863","$4,951,758","$4,954,621",,,,,,
0,,,,,tt0901475,Original Release,"April 26-July 10, 2008",12 markets,–,"$625,364","$625,364",,,,,,
0,Domestic,"Jan 9, 2009","$3,470","$45,835",tt1024942,,,,,,,,,,,,
0,Denmark,"Jun 15, 2007","$374,836","$2,178,009",tt0478394,,,,,,,,,,,,
0,Domestic,"Mar 14, 2008","$5,309","$5,309",tt0765141,,,,,,,,,,,,
0,Domestic,"Dec 19, 2007",$311,$778,tt0462295,,,,,,,,,,,,
0,Domestic,"Sep 14, 2007","$28,665","$42,538",tt0444672,,,,,,,,,,,,
0,Domestic,"Oct 26, 2007","$52,744","$154,087",tt0422783,,,,,,,,,,,,
0,Domestic,"Jul 18, 2008","$34,615","$2,206,405",tt0800241,,,,,,,,,,,,
0,Domestic,"Jul 18, 2008","$7,181,374","$30,105,968",tt0482603,,,,,,,,,,,,
0,Domestic,"Jun 27, 2008","$33,554","$785,671",tt0437526,,,,,,,,,,,,
0,Domestic,"Oct 26, 2007","$10,413","$108,807",tt0913958,,,,,,,,,,,,
0,Domestic,"Mar 6, 2009","$55,214,334","$107,509,799",tt0409459,,,,,,,,,,,,
0,,,,,tt1043838,,,,,,,Adam Marcus,Director,,,,
0,,,,,tt0865957,,,,,,,Stuart Gillard,Director,,,,
0,Domestic,"Nov 9, 2007","$11,179","$18,918",tt1045889,,,,,,,,,,,,
0,,,,,tt0952682,Original Release,"December 14-May 23, 2008","EMEA, Domestic","$46,026","$122,211","$168,237",,,,,,
0,Romania,"Jul 25, 2008",–,"$15,006",tt0472205,,,,,,,,,,,,
0,Domestic,"Oct 26, 2007","$48,280","$104,678",tt1086340,,,,,,,,,,,,
0,,,,,tt1117385,,,,,,,Ric Roman Waugh,Director,,,,
0,,,,,tt0838283,Original Release,"July 25-November 21, 2008",36 markets,"$100,468,793","$27,638,849","$128,107,642",,,,,,
0,Domestic,"Jul 25, 2008","$339,616","$6,432,256",tt0412536,,,,,,,,,,,,
0,Domestic,"Jul 25, 2008","$10,021,753","$20,982,478",tt0443701,,,,,,,,,,,,
0,Domestic,"Jul 25, 2008","$45,589","$942,441",tt0486259,,,,,,,,,,,,
0,Domestic,"Jul 25, 2008","$51,392","$2,962,242",tt1155592,,,,,,,,,,,,
0,Domestic,"Jul 25, 2008","$33,997","$65,025",tt1157620,,,,,,,,,,,,
0,Domestic,"Jan 25, 2008","$4,337","$11,163",tt0949489,,,,,,,,,,,,
0,Domestic,"Apr 18, 2008","$54,244","$109,846",tt0964539,,,,,,,,,,,,
0,Domestic,"May 9, 2008","$3,002","$32,645",tt0801526,,,,,,,,,,,,
0,France,"Mar 26, 2008","$211,994","$917,269",tt1039652,,,,,,,,,,,,
0,,,,,tt0819714,Original Release,"June 20, 2008-April 30, 2010",15 markets,–,"$4,282,874","$4,282,874",,,,,,
0,Domestic,"Aug 1, 2008","$40,457,770","$102,491,776",tt0859163,,,,,,,,,,,,
0,,,,,tt1027862,Original Release,"August 1-August 28, 2009",12 markets,"$16,289,867","$1,344,446","$17,634,313",,,,,,
0,Domestic,"Aug 1, 2008","$34,394","$83,361",tt0805570,,,,,,,,,,,,
0,Domestic,"Aug 1, 2008","$70,234","$2,511,476",tt0978759,,,,,,,,,,,,
0,,,,,tt0914797,Original Release,"August 6-November 14, 2009",13 markets,"$4,078,607","$549,946","$4,628,553",,,,,,
0,Domestic,"Aug 15, 2008","$3,755,575","$23,216,709",tt0497465,,,,,,,,,,,,
0,Domestic,"Dec 7, 2007","$16,525","$79,698",tt0783608,,,,,,,,,,,,
0,Domestic,"Aug 6, 2008","$23,245,025","$87,341,380",tt0910936,,,,,,,,,,,,
0,,,,,tt0425637,Original Release,"July 10, 2008-March 18, 2010",36 markets,"$627,047","$129,081,386","$129,708,433",,,,,,
0,Türkiye,"May 2, 2008","$54,485","$326,060",tt0804552,,,,,,,,,,,,
0,,,,,tt0841925,Original Release,"October 12, 2007-April 2, 2009",15 markets,"$60,200","$791,421","$851,621",,,,,,
0,,,,,tt0828158,,,,,,,Brad Furman,Director,,,,
0,Domestic,"Aug 6, 2008","$10,678,430","$44,089,964",tt1018785,,,,,,,,,,,,
0,Domestic,"Aug 8, 2008","$100,164","$213,608",tt0411475,,,,,,,,,,,,
0,Domestic,"Aug 8, 2008","$104,168","$3,581,642",tt0974554,,,,,,,,,,,,
0,Domestic,"Jun 13, 2008","$7,395","$11,864",tt0414426,,,,,,,,,,,,
0,,,,,tt0810900,,,,,,,Kenny Ortega,Director,,,,
0,,,,,tt0942385,Original Release,"August 13-January 8, 2009",66 markets,"$110,515,313","$85,187,498","$195,702,811",,,,,,
0,Domestic,"Feb 4, 2009",$95,$95,tt0962711,,,,,,,,,,,,
0,Domestic,"Aug 15, 2008","$14,611,273","$35,161,554",tt1185834,,,,,,,,,,,,
0,Domestic,"Aug 15, 2008","$805,219","$1,836,515",tt1029120,,,,,,,,,,,,
0,Spain,"Sep 14, 2007","$28,653","$137,249",tt0809425,,,,,,,,,,,,
